tweet_id,username,created,text,label
1406419650292948998,Frederik L. Gnatt,2021-06-20 01:12:29,"@Halmrasten @JrueHoligoat Jo, jeg har hørt det jeg også. Men som sagt, det passet veldig godt med Jacksons eget ønske. Han hadde en greie med maks antall år han burde coache en gruppe. Og hadde han, MJ og Pippen sagt at de tok et år til ville ikke Krause hatt noe han skulle sagt.",bokmål
1406420051603955715,Frederik L. Gnatt,2021-06-20 01:14:04,"Det jeg ikke forstår her, Bucks spiller (igjen) med Lopez på Brown. Og Lopez bryr seg ikke om Brown. Men han ligger så langt nede at KD får masse rom å jobbe med på hver P&amp;R. Kjempeproblem for Bucks. Hva er tanken?",bokmål
1406420817160847363,Frederik L. Gnatt,2021-06-20 01:17:07,I tillegg så bruker de han som en spot up skytter i angrep. Utnytter ikke størrelsen noe som helst. Kunne de ikke likeså godt brukt Forbes da?,mixed
1406420956009189388,kjersti larsen,2021-06-20 01:17:40,@Pellemoe @einardag Du er heldig som har skog. Her er alt bygget ut så fuglene har ingen sted å bo. Det er stor grunn til færre fugler.,bokmål
1406422375575572483,Frederik L. Gnatt,2021-06-20 01:23:19,@Hakongle Omtrent slik jeg ser ut når jeg ser disse kampene også. Han har mer hår.,bokmål
1406422608229416960,Frederik L. Gnatt,2021-06-20 01:24:14,Heldigvis ikke bare jeg som melder dette.,bokmål
1406422914078056449,Frederik L. Gnatt,2021-06-20 01:25:27,"Ikke første gang dette skjer med Bucks forøvrig. 

2001 serien mot Philly er fæl. Vi ville alle se AI i finsle, så det blir ikke snakka mye om. Men den serien er fæl fra dommerne.",bokmål
1406427066975784967,hilmar svein nikolaisen,2021-06-20 01:41:57,@monalil4 Hei Mona. For 2 år fikk jeg to kveiter på 5og 8kg på lysbotyen utenfor lyngvær comping. Davy watne var oppe for en tid siden siden og fikk bare små jedd(små torsk) så skreiv e til Hanoi,bokmål
1406434311306420227,Frederik L. Gnatt,2021-06-20 02:10:44,"Jeg digger Durant, han er noe av det råeste vi har sett på en basketbane. Tror han elsker kampen mot Tucker også. 

Men det er vanskelig å like Nets slik Harden og Griffin spiller. Jukser, filmer, faker skader - og får betalt for det av dommerne. 

Det er fullstendig søppel.",bokmål
1406434826002042885,Monika Riskild,2021-06-20 02:12:47,@KSHennum Ja.. til og med jeg merka at jeg gikk og kjente etter bi-virknininger.. 🥴🙈,bokmål
1406435343784677383,Frederik L. Gnatt,2021-06-20 02:14:50,@eivindpevind Liker du å se på det?,bokmål
1406439662474956802,Frederik L. Gnatt,2021-06-20 02:32:00,"@eivindpevind Man kan jo like kampen og kamp syv i conf. semifinals og irritere seg over aspekter ved kampen. 

Som jukset til Harden.",bokmål
1406442171016826880,Frederik L. Gnatt,2021-06-20 02:41:58,"Illustrerende for Bucks den turn overen. 

Taper de denne serien har de gitt fra seg serien. Hatt alle muligheter til å vinne den, men nektet å gjøre det.",mixed
1406443841801043969,Frederik L. Gnatt,2021-06-20 02:48:37,Nei Grant Hill. De lar ikke spillerne spille på begge sider.,bokmål
1406444220978769920,Frederik L. Gnatt,2021-06-20 02:50:07,"@Vscoobare Nei, han har ståltro på Brook Lopez. Noe som ikke gir mening ettersom Nets jakter på han hele tiden.",bokmål
1406444553071169538,Frederik L. Gnatt,2021-06-20 02:51:26,"Dette kan ikke stemme. 

Og gjør det det er det en av de største skandalene i NBAs historie.",bokmål
1406446144905953283,Frederik L. Gnatt,2021-06-20 02:57:46,"Ok, så gir de Harden den billige feilen. Med 1 min igjen. Forferdelig call. Men karma da.",bokmål
1406446727494782978,Frederik L. Gnatt,2021-06-20 03:00:05,"Ja, Grant Hill. Screen og rull med Lopez sin man har vært effektiv i syv kamper nå.",bokmål
1406448398996213771,Frederik L. Gnatt,2021-06-20 03:06:43,"Det er også muligens illustrerende om Bucks ryker på det Lopez gjør der. Største mannen på banen, løper til hjørnet...",bokmål
1406448845848989703,Frederik L. Gnatt,2021-06-20 03:08:30,Fy faen for et skudd.,bokmål
1406449133943201794,Frederik L. Gnatt,2021-06-20 03:09:38,"Sett Brook ut i hjørnet nå, Bud.",bokmål
1406449784563580932,William Gjersvik,2021-06-20 03:12:13,"Durant sender kampen til OT med en sinnsyk 2(3) poenger #NBA

Men Bucks. Gjør ikke EN ting rett fra 35 sek og inn. Man SKAL gå for en two for one der. Deretter offensiv retur og 2 sek på klokka.
Brook Lopez har lært av JR Smith at da skal man sentre ut skuddklokka. Natta.",bokmål
1406450992288251904,Frederik L. Gnatt,2021-06-20 03:17:01,Brown er helt rå,bokmål
1406452372268896258,Anna Walker,2021-06-20 03:22:30,@LakotaMan1 Gratulerer med dagen 🎊,bokmål
1406453744359911429,Frederik L. Gnatt,2021-06-20 03:27:57,"All ære til KD ass. 

Men nå kan vel ikke Bucks gi det fra seg?",bokmål
1406467738357440513,Magne Bjella,2021-06-20 04:23:34,Anine som alltid 🙏🌟,bokmål
1406469281475354633,Magne Bjella,2021-06-20 04:29:42,"@anineki @bengtassen @elinlestrange @Klungtveit Jeg synes også denne fortjener applaus 😬😬 

«For å nå frem med dine synspunkter i sosiale medier og i kommentarfeltene, er det lurt å kunne uttrykke deg på godt norsk.»

https://t.co/OFBE5lXrCR",bokmål
1406471008773677057,Ragnar Liaskar,2021-06-20 04:36:34,@arvid_fjesme @madamknipe Tusen takk!,bokmål
1406480959529230337,Edel Marlèn Taraldsen,2021-06-20 05:16:06,"Jeg gleder meg til enda et år som studentleder i @norsksykepleier! Med @Sigridhusoy og et flott styre ved min side, skal vi kjempe landets sykepleierstudenters saker!

@AvisenKhrono @Sykepleien1 

 https://t.co/x01sA8aN31",bokmål
1406482104746131456,heidi p g haaker,2021-06-20 05:20:39,@tove_lind Stilig 🥰 ha en fantastisk dag,bokmål
1406490302538563588,Steinar Bleken,2021-06-20 05:53:14,@torewalaker Å gå veien var hele tiden et forsøk på å hoppe over et juv i to sprang. Det var eneste måten å få med Ap/Sp/Frp over på andre siden. Nå har de bokstavelig falt til bunns og vi andre kan hoppe over - så får vi se om de klarer å komme seg opp.,bokmål
1406492803526533130,Isak / Flux Revolver,2021-06-20 06:03:10,@paljettbitch Hei Hvalgjerd. 😍,dialectal
1406493619486441474,Galleri EKG i Hamar,2021-06-20 06:06:24,"Har nettopp publisert et bilde @ Hamar, Norway https://t.co/5wKMpJhhg6",mixed
1406494220345655296,øystein bergstrøm,2021-06-20 06:08:48,@RekstadYvind De kan vinne ;),bokmål
1406496110940725248,Steinar Bleken,2021-06-20 06:16:18,"I told you so!
Å IKKE skjevfordele vaksine vil trolig bli en av læringspunktene etter denne pandemien.
https://t.co/k81F1KsrOv",bokmål
1406497169146888195,Arnt Furunes 🇧🇻🏳️‍🌈 ᚾIᛋᛟᛚᚢᛋᛟᛏ,2021-06-20 06:20:31,@orrhanen @Dotafyren @kirsebae @antonymet Men har du prøvd Biltema sin burger?,bokmål
1406497763701972994,Arnt Furunes 🇧🇻🏳️‍🌈 ᚾIᛋᛟᛚᚢᛋᛟᛏ,2021-06-20 06:22:52,"@antonymet Altså, JEG foreslo først og fremst Kompis. Ikke min feil at du er for lat til å ta metroen til Tempe.",bokmål
1406497986763493377,Magne Bjella,2021-06-20 06:23:46,9 år gammel men pytt pytt https://t.co/dinGN6d0IO,bokmål
1406498419770802177,Vegard Vetnes,2021-06-20 06:25:29,@asgeirr @syklemil @andreaseikeland @morten_lode De måtte nok grave ned et fundament til sperringen. Håper noen får et svar på hvorfor den er satt opp.,mixed
1406501602706526208,øystein bergstrøm,2021-06-20 06:38:08,@RekstadYvind De har alltid flaks. En helt utrolig evne til å snuble seg videre i sluttspill.,bokmål
1406502552330514432,Arnt Furunes 🇧🇻🏳️‍🌈 ᚾIᛋᛟᛚᚢᛋᛟᛏ,2021-06-20 06:41:54,"@antonymet Jeg har òg vært på SHB før, og da serverte de bra saker, og jeg har også blitt litt skuffet på Døgnvill, så i det minste kan jeg gjemme meg bak det lille fikenbladet som heter ""i god tro"". 😇",bokmål
1406503480186052608,øystein bergstrøm,2021-06-20 06:45:35,"Molde er ikke en by, det er en gate. Bare sånn det er sagt.",mixed
1406504730914963457,øystein bergstrøm,2021-06-20 06:50:34,"@Edvartsen @NordicBetNO Syns han ved en anledning ga fordel når den klare fordelen var å få frispark, men pluss for at han ikke gjorde som mange andre dommere dessverre gjør, blåser frispark når det påfølgende skuddet er elendig, slik man får to forsøk.",bokmål
1406506203941937155,øystein bergstrøm,2021-06-20 06:56:25,"@mikkelickski Bryr meg fint lite om hva de holder på med oppe på Molde, ja..",bokmål
1406506431503863812,øystein bergstrøm,2021-06-20 06:57:19,@casanor11 Du finner det samme i Volda 🤷‍♂️,bokmål
1406506830617100289,øystein bergstrøm,2021-06-20 06:58:54,"@casanor11 Du finner omtrent alt , bortsett fra et fylkeshus som ikke burde ha vært noen plass i Volda også 🤷‍♂️",bokmål
1406507633503313923,Bernt-Erik Haaland,2021-06-20 07:02:06,Klar for @skbrann kamp. Tok knapt ett minutt å bli testet. Meget effektivt! Kjør! #eliteserien https://t.co/ISj6SR8Yml,bokmål
1406510991849017345,Magne Bjella,2021-06-20 07:15:26,@JanRekdahl Hva er problemet?,bokmål
1406511060182573059,Pålikål Grønning Kraft,2021-06-20 07:15:43,Ja hva synes du? Skal jeg kreke meg opp og gå og kjøpe cola?,bokmål
1406511779937763330,Sveinung M. Skjesol 🏂 🏳️‍🌈,2021-06-20 07:18:34,"@olavtorvund @3ivin6 Nei, det er det ikkje ...",bokmål
1406514323099430914,Erik Sterud,2021-06-20 07:28:41,"@JonasVevatne @12Bly @imyklebust @Catalyzator @kaveh_rashidi Gitt at navnet Adalia bipunctata (toprikket)  stemmer, så finnes denne naturlig i No, men praksisen ser unektelig skummel ut.",dialectal
1406514779347378176,Pålikål Grønning Kraft,2021-06-20 07:30:29,"Julianne: 

Meg:

Julianne: kremt

Meg: 

Julianne:

Meg: Så.... spist no'n phete troikaer i det siste elle?",bokmål
1406516622328795138,Mathias Bààr,2021-06-20 07:37:49,@CoolbetNorge Tromsø,bokmål
1406517029956358146,Anwaar,2021-06-20 07:39:26,@KgeKjell Så bra. Du kan tilby ham frokost og vann🤗,nynorsk
1406517600868315136,Rune Vidar Nordum,2021-06-20 07:41:42,"Ikke bare mus i Australia!
https://t.co/84HSvuTylI",bokmål
1406519612636909568,Erik Sterud,2021-06-20 07:49:42,"@12Bly @JonasVevatne @imyklebust @Catalyzator @kaveh_rashidi Nei, praksis med kjøp og salg på gartnerier, som gjør at kontrollen med hvor disse til slutt settes ut er liten. Hva sier @InfoMattilsynet og @miljodir",bokmål
1406519762495193098,øystein bergstrøm,2021-06-20 07:50:17,"@RekstadYvind Helt klart. Men de har hatt tur, der vi har hatt en helt enorm utur i mesterskap. 94 spesielt. Vi hadde slått det svenske laget 19 av 20 ganger.",bokmål
1406520320811544576,Magne Bjella,2021-06-20 07:52:31,@JanRekdahl Deg om det,bokmål
1406522337701269504,Pålikål Grønning Kraft,2021-06-20 08:00:31,Jeg kom meg avgårde for å kjøpe cola https://t.co/CrRYwkyaKT,bokmål
1406522404755619841,Magne Bjella,2021-06-20 08:00:47,@JanRekdahl Hvis du følger litt med så skjer dette i en demokratisk prosess i en rekke samlinger og med tillitsvalgte og ikke minst en kongress hvor mange representere ulike fagområde. 970 000 medlemmer har LO og respektere deres medlemskap bør være av interesse for alle parter og partier,bokmål
1406522753616855043,Franco Roche,2021-06-20 08:02:11,"@Thaulow2 Står nok noen navn på blokka som ikke har sett SoMe’s lys enda, ja.",bokmål
1406523434763440129,Dag Rune Olsen,2021-06-20 08:04:53,"Økt investering i forskning 2014-18: Kina 44%, USA 19%, EU 11%. Her er det en jobb å gjøre, selv med det ny forskningsfondet #HorisontEuropa https://t.co/Z7sAfXOPP2 @stMari @Henrikasheim @oleerikalmlid @HakonHaugli @NinaSandberg",bokmål
1406523615303110657,Farukh Qureshi,2021-06-20 08:05:36,"@frkfolk Trist å lese, men takk for engasjementet og innsatsen du la ned som lærer. Du har gjort inntrykk - selv for oss som ikke har vært i klasserommet ditt. Helsen må alltid gå foran. Takk for åpenheten og masse lykke til!",bokmål
1406523680759365640,Pekko Jaatinen,2021-06-20 08:05:52,@mikaelhoo @tutamAW Sinne!,bokmål
1406524704706510850,Fida,2021-06-20 08:09:56,@Villvilje Det gled mæ te🔥🌋🌊🎣🇳🇴. Go’søndag te dæ🙌🥰,bokmål
1406524817977847812,Ultras_Stickers_Oslo,2021-06-20 08:10:23,"2000 sesongkortholdere slipper inn i Oslo i dag. Noen byer tillater 600, noen 5000. Uansett, det går mot gjenåpning. Har du billett til din lokale stadion i dag? Da har du bare en jobb: 
Syng høyt 📣‼️#supportyourlocalteam #eliteserien #ultrasstickers #footballstickers #vif https://t.co/KsyhpMmKR0",bokmål
1406525725663010816,Erik Sterud,2021-06-20 08:13:59,"@Catalyzator @12Bly @JonasVevatne @imyklebust @kaveh_rashidi @InfoMattilsynet @miljodir Jada, men kommersiell handel med planter (og tilfeldig medfølgende dyr) eller dyr i seg selv, for utsett i private hager og dammer er definitivt en kilde til spredning av fremmede og potensielt invasive arter. Det som er en god  tanke er ikke nødvendigvis en god idé.",bokmål
1406526083722317828,Arnt Furunes 🇧🇻🏳️‍🌈 ᚾIᛋᛟᛚᚢᛋᛟᛏ,2021-06-20 08:15:25,"@jonasali @orrhanen @Dotafyren @kirsebae @antonymet Den har klare linjer til den, i mangel av bedre uttrykk, klassiske gatekjøkkenburgeren fra 80- og 90-åra, og det er jo nice 😊",nynorsk
1406526225238138880,Frode Birkeland,2021-06-20 08:15:58,Takk for meg @ikstart det har vært en fest 🕺🙏🏼🎉⚽️🕺,dialectal
1406527140888260616,Ragnar Liaskar,2021-06-20 08:19:37,"@baNdanders Hengaren får kvile og Vossakassa går. Blautt enkelte stadar, men har kome seg sidan i går.",bokmål
1406527197805002754,Grant Berby,2021-06-20 08:19:50,"@abidraja Norge, det er bare trist🙈🙈🙈🤡🤡🤡",bokmål
1406527828112314373,TerYeah RP,2021-06-20 08:22:20,Gratulerer med dagen til @WasimZahid!,bokmål
1406529069714444291,Erik Sterud,2021-06-20 08:27:16,@Catalyzator @12Bly @JonasVevatne @imyklebust @kaveh_rashidi @InfoMattilsynet @miljodir Jeg vet når jeg tenker meg om at @12Bly bor i Fr. Men det fremgikk ikke av tråden :-). Dette var heller ikke noe hageeierangrep. Men et ærlig forsøk på mansplaining etter at en annen hadde antydet problemstillingen. Som er uhyre int. https://t.co/jVWMa6LVB3,bokmål
1406529132008181764,Arnt Furunes 🇧🇻🏳️‍🌈 ᚾIᛋᛟᛚᚢᛋᛟᛏ,2021-06-20 08:27:31,"Seriøst, om jeg må høre Monica Mæland si at Stortinget er ""samfunnskritisk"" én gang til, kommer jeg til å hyle jævlig høyt.",bokmål
1406530568112779269,måten_du_sier_det_på,2021-06-20 08:33:14,@urgt15 @Prebens Vel jeg mener likevel at vi må styre etter konsekvenser og ikke etter religiøse eller andre mentalistiske perspektiver. Hva blir worst case med noen tilfeller målt mot worst case av evige tiltak. Vi bedriver kostnytte over alt hvorfor er Covid-19 unntaket?,bokmål
1406531597168484354,måten_du_sier_det_på,2021-06-20 08:37:19,"@ErlendBjornson Jeg tror han blander litt, han mener nok at betingelsene som igjen kontrollerer bedriftene må være mer demokratisk forankret enn de er i dag (eksempelvis grunnrenten). Her har han eventuelt et poeng.",bokmål
1406531952841216001,Beate Tverbak,2021-06-20 08:38:44,Hører 17åringer på @NRKreiseradioen og er ganske sikker på at «jordbærplukker 2021» kommer til å bety mer enn de aner på CV-en.,bokmål
1406531971560394759,måten_du_sier_det_på,2021-06-20 08:38:48,@jeblad @delveien @Presserom Dette er en valg-installasjon fra FNB.,bokmål
1406532630045151236,måten_du_sier_det_på,2021-06-20 08:41:25,@moenduran Finnes det buer som ikke er av rette streker?,bokmål
1406532797054001153,Simen Henriksen / warclown,2021-06-20 08:42:05,"@Bengen1337 Først og fremst: helt OK om du syns det er totalt uinteressant med lagene til Apeks og/eller andre.

Men ""kritikken"" har gått på at Apeks/andre lag ikke satser på norge. Ingen andre klubber har satset MER på norsk CS enn Apeks og Nordavind.",bokmål
1406532827588481028,Erik Sterud,2021-06-20 08:42:12,@mariannemar kronikken din i dagens @Aftenposten gir en anledning til å takke deg for innsatsen ⚘,bokmål
1406533023512907780,Simen Henriksen / warclown,2021-06-20 08:42:59,"@Bengen1337 Skulle gjerne hørt den konstruktive kritikken under disse årene på hva klubbene gjorde feil under den tiden. Resultatet?Sportslig suksess utover landegrensene uteble.

Tror du investorer er fornøyd med det?Og tror du pengesekken fremdeles ble tilbydd når sportslig suksess uteble?",bokmål
1406533381295415296,Simen Henriksen / warclown,2021-06-20 08:44:24,"@Bengen1337 Jeg kan kun snakke for meg selv, men jeg elsker 777 og flere andre norske klubber og lag. Ser på kamper og HEIER!

Men husk hva andre folk også sier: spillerne som nå oppnår suksess, har kunnet utvikle seg flere år pga fulltidslønn hos en av de største klubbene i landet.",bokmål
1406533611713613824,Simen Henriksen / warclown,2021-06-20 08:45:19,@Bengen1337 Narrativet om at de store klubbene ikke tåler kritikk er latterlig. Forskjell på konstruktiv kritikk og konstant negativitet hver gang noe annonseres.,bokmål
1406533650490011648,Simen Henriksen / warclown,2021-06-20 08:45:29,"@Bengen1337 (At det var deg jeg svarte igår var litt tilfeldig, men samtidig et resultat av at jeg kanskje blir mer skuffet over at det kommer fra deg enn fra andre randoms.)",bokmål
1406533708857946112,Håkon M.S. Danielsen,2021-06-20 08:45:42,@CTviberg @HFMarthinussen Her er en fersk: https://t.co/2JVBv7Kowh,bokmål
1406534070054670337,Petter E. Røkke,2021-06-20 08:47:09,Dette er noe vi også jobber med i @SINTEF ; https://t.co/6Vfb1Dn1Wj @Geminiforskning,bokmål
1406534295645212675,Odd Goderstad🇳🇴,2021-06-20 08:48:02,"Blir det amerikanske tilstander her på berget også, med saksøking over en lav sko. Noen prøver å tjene seg rike på å saksøke andre☹️ https://t.co/z5JenrmSCI",bokmål
1406534549136416774,måten_du_sier_det_på,2021-06-20 08:49:03,"@makroblogger ""Det er ingen grunn til å sette opp prisen på jordbær, når det er for mange bærkurver på torget allerede"". Hvorfor koster Kongekrabbe kr 600 + per kilo? Jeg tror det handler om markedsandeler og  reguleringer (planøkonomi). Tror dette gjelder for finansmarkedene også. Hånden.",mixed
1406534808994516995,Steinar Bleken,2021-06-20 08:50:05,"@eriklun Med gjensidig blokkering kan jeg ikfse hvahanskrver men om det er bare litt negativt, er det trolig det beste komplimentet han har gitt til noen.",bokmål
1406534948467654658,Lena Marie Andreassen,2021-06-20 08:50:38,@RowenaKirkpatr5 Dette er baby boss Hattifnatt og broren haha de er så skjønne ❤❤,bokmål
1406535559212900352,Jenny Dahl Bakken,2021-06-20 08:53:04,@atypimaje @marenostbo Fascinerende at Foodora selv anbefaler bedrifter å gjøre dette / gir dem nye «konsepter» de kan prøve.,bokmål
1406535862620459010,måten_du_sier_det_på,2021-06-20 08:54:16,"@delveien @nabudstikke @politietoslo @LinaOdden @tryggtrafikk Hadde barnet vært fotgjenger ville nok politiet valgt noen andre ord.
Sykkelrekrutteringsbarrieren til politiet er slik at, du må gjerne sykle, men når først ulykken skjer så er det syklisten som skal bebreides.",bokmål
1406536085115752449,Arnt Furunes 🇧🇻🏳️‍🌈 ᚾIᛋᛟᛚᚢᛋᛟᛏ,2021-06-20 08:55:09,@RBKvinner Det er fint. Kan dere få fingeren ut og komme dere på rett side av historien når det gjelder VM i Qatar også? #boikottqatar #boikottqatar2022,bokmål
1406536242154639362,Sturla Løkken,2021-06-20 08:55:46,@FranciscaH3 Hva! Ga vaksinen ny sveis?  😉,bokmål
1406536383209033737,måten_du_sier_det_på,2021-06-20 08:56:20,@KristianGunder Fornuft er ferskvare.,bokmål
1406536530995392514,Rita,2021-06-20 08:56:55,"Det var altså gjetarane som laga retten. Han var ikkje laga av kjøtt frå gjetarar. 🤪
Red.bad. Red.anm.",bokmål
1406537820462845957,Franco Roche,2021-06-20 09:02:03,To-tre potensielle varp.,bokmål
1406537961676709888,Jenny Dahl Bakken,2021-06-20 09:02:36,@Jernkjeve @KennethKHaug Syns ikke Dyatlov pass virker så mystisk. De mener nå å ha funnet ut at det var snakk om et veldig lokalt snøskred. At folk prøver å skjære seg ut av teltet om snømassene kommer bakfra er logisk. At folk som holder på å fryse ihjel tror de er varme og kler av seg kjenner vi også.,bokmål
1406538328099414020,Stein Olav Hjelseth,2021-06-20 09:04:04,Fotballturnering nede i dalen. Det virker som om speakeren skal ta igjen for å han vært stille i ett og et halvt år.,bokmål
1406538369341923332,The Travel Inspector,2021-06-20 09:04:14,Sommertest av restaurant Seaport i Oslo #thetravelinspector   https://t.co/BR58bt33YS,nynorsk
1406539389178634241,Franco Roche,2021-06-20 09:08:17,"@FStuve @ESNJonas Reagerte på han selv, sikkert siden han tilsynelatende var litt inn og ut. Kan være fin!",bokmål
1406540429433131013,Camilla🇵🇸,2021-06-20 09:12:25,I dag fant jeg endelig ny kettlebell på finn som jeg straks skal dra og hente og jeg er så gira,bokmål
1406540966887145474,Live Glesne Kjølstad,2021-06-20 09:14:33,"Louis pizza på Adamstuen i Oslo trenger pizzakokk!
Kan du hjelpe meg å spre ordet? https://t.co/iRXm14g857",bokmål
1406541398019645441,Mathias_RBK,2021-06-20 09:16:16,"Kampdag!⚫️⚪️ I dag vil jeg se 11 spillere som virkelig blør for drakta, og som gir alt utpå banen! Kjør @RBKfotball!",bokmål
1406541806985220097,Lars Marius Garshol,2021-06-20 09:17:53,@benteh Tettegras ble også brukt for å skaffe bakteriekultur til å lage en type yoghurt som kaltes tettemelk. Skal ha vært så seig at den kunne “dras rundt hushjørnet”. Ble laget fordi den holdt seg lenge. Rørosmeieriet har tatt opp igjen tradisjonen.,dialectal
1406541971695587330,Beate Tverbak,2021-06-20 09:18:32,I følge #norskensvenskenogdansken har vi jublet over høye covid-dødsfall i Sverige. Har vi det? Er rapportering jubel @hildesandvik ?,bokmål
1406542612543197187,Christina Paulos,2021-06-20 09:21:05,@miguelpaulos @MariusHelgaa Ikke samme klubb nei. LSK Kvinner er en egen klubb ved siden av Lillestrøm Sportsklubb. Rosenborg Kvinner heller ikke samme klubb som Rosenborg.,bokmål
1406542688971862016,Mathias_RBK,2021-06-20 09:21:24,@RobinPassat @RBKfotball Han er uten tvil en av de elleve! (blir sikkert Islamovic igjen)😂,bokmål
1406543246378127362,Fida,2021-06-20 09:23:36,Nur æ ska plassere badekar te sommerkos i Hagen min🛀🏼☀️. Da kjæm spørsmål fra hu nabo min om æ ska ligg naken der?. Ka tru dokker svaret mitt vårri?🤣🤣🤣 https://t.co/CoUpZrzx6x,bokmål
1406543558136446979,ingrid helander,2021-06-20 09:24:51,"@wuest23 Ett ordspråk 

https://t.co/Q9Fo7t5OAY",bokmål
1406543562666303489,Øystein Karlsen,2021-06-20 09:24:52,"@CHoibergPhoto Vi har akkurat fått oss valp, så det blir en del styr med hund denne sommeren. Det blir en bra tur kompis på sikt😀",bokmål
1406543616588328961,SOTAwatch spots,2021-06-20 09:25:05,"09:24 LA9DSA/P (Knut) on LA/HM-199 (Eggjevorda, 1128m, 4 pts) 14.325 SSB: First activation [https://t.co/sINj8Qef4m] [LA9DSA]",bokmål
1406544203275018245,Arnt Furunes 🇧🇻🏳️‍🌈 ᚾIᛋᛟᛚᚢᛋᛟᛏ,2021-06-20 09:27:25,"@orrhanen @jonasali @Dotafyren @kirsebae @antonymet AA må du nesten kjøpe på IKEA, de har den beste kvaliteten.",bokmål
1406545316048949252,Arnt Furunes 🇧🇻🏳️‍🌈 ᚾIᛋᛟᛚᚢᛋᛟᛏ,2021-06-20 09:31:50,"@BjornLyngen Kjempeflaks.

Jeg skulle også gjerne hatt vaksine. Ikke fordi jeg er samfunnskritisk, skjønt regjeringa innbyr til det, men fordi jeg og yrket mitt er samfunnsvesentlig.",bokmål
1406545374702092291,Beate Tverbak,2021-06-20 09:32:04,"@RekstadYvind @hildesandvik Ja enig, men synes det blir for kategorisk slått fast av vi jublet over Sveriges tragedie. Jeg kjenner meg ikke igjen. Det var sikkert noen som fikk frem et «konkurranseinnstinkt» mot Tegnells vurderinger, men jubel nei.",bokmål
1406546328889421825,Øystein Karlsen,2021-06-20 09:35:51,@janck76 Takker så meget! Forsatt god søndag!,bokmål
1406546536633450497,Mikael Olofsson,2021-06-20 09:36:41,@TrakHockey @tervascorner *1v ytterligare,bokmål
1406546665297829890,Ingrid Marie Viken,2021-06-20 09:37:12,Har nettopp publisert et bilde @ Akerselva https://t.co/8sx9TsJPrN,bokmål
1406546672952434690,Franco Roche,2021-06-20 09:37:13,@NordhagenSindre @ESNJonas @FStuve Men med CS -og mål i mot-historikken Fredrik viser til ville Gabriel kostet 5.5 om han hadde spilt alt.,mixed
1406547145684094978,RektorKuben 🏳️‍🌈,2021-06-20 09:39:06,"Flott annonse fra #bakehuset !

#yrkesfag #læreplassjeger #taenlærlingtil https://t.co/35x3IWv51i",bokmål
1406548834788986881,Einar Næss Jensen,2021-06-20 09:45:49,@jonasali jeg har løsningen: la oss lage en podcast (ikke tull. helt seriøst),bokmål
1406548869761093633,SOTAwatch spots,2021-06-20 09:45:57,"09:45 LA9DSA/P (Knut) on LA/HM-199 (Eggjevorda, 1128m, 4 pts) 3.670 SSB: QRV nå [https://t.co/sINj8Qef4m] [LA9DSA]",bokmål
1406549098870804483,Solveig📎👜🐜,2021-06-20 09:46:52,@Broktjrnsmanne1 Den 56e septober ¿¿¿¿,bokmål
1406549156794142721,Bjørn Breen,2021-06-20 09:47:06,"Jeg blir skikkelig skeptisk når jeg ser politikere som må lese fra ett manuskript hva slags planer ditt parti har for fremtiden,🤔. Hvis du ikke vet hva partiet går for før valget, bør en finne en ny jobb. Slike nisser vil vi ikke ha til å styre landet.Yndlingsutrykket:",bokmål
1406549285655678976,Beate Tverbak,2021-06-20 09:47:36,"@hildesandvik Ja skjønner det, men selv om han er en av mine favorittforfattere kommer jeg ikke til å bruke ham som fasit i andre saker. 
Bra tema uansett, men bensin på bålet får ikke gjenforeningen i gang. Jeg ser frem til å besøke Sverige og håper vi blir godt tatt i mot, penger eller ei.",bokmål
1406549683338625026,Beate Tverbak,2021-06-20 09:49:11,@DidrikSoderlind Vi må slutte å anta.,mixed
1406549802415005697,Bjarte,2021-06-20 09:49:39,"@bettibettsin @Knuthov @IreneWinther Søtt med litt hverdagslig antisemittisme. Trodde det gikk ut på dato i 1945 jeg, men neida. Enkelte holder fast på den gamle rasismen.",bokmål
1406550010985070592,🏳️‍🌈Superhelt-Hannanas🏳️‍🌈,2021-06-20 09:50:29,"Det å kunne flere språk er egentlig ganske fascinerende.
Tenk å bare høre ett språk og skjønne hva de sier uten å tenke deg om?",bokmål
1406550145156665344,Bjarte,2021-06-20 09:51:01,"@JoranOdegaard Knut Hov er en parodi som ikke har noen argumenter, bare masse tomme floskler. Rart han får oppmerksomhet.",bokmål
1406550368159404032,♕ Konge♕,2021-06-20 09:51:54,"Når noen sier til deg: «du må ta noen grep», mente dem ikke rundt nakken dems",bokmål
1406550916040364035,Martin Myrlund,2021-06-20 09:54:05,@MariusHelgaa Over 400 nå,bokmål
1406551274787594240,Ronnie Bergheim,2021-06-20 09:55:31,@HenrikHeldahl @Olumvolum @ValerengaOslo @VIFMortenN @tinawulf Måtte nok i såfall hatt en meget søt emoji etter meldingen for å redde unna 😊,dialectal
1406551390504243200,Remi Antonsen,2021-06-20 09:55:58,"Dagens:

En mors tålmodighet er som en tube tannkrem. Den tar aldri helt slutt.",bokmål
1406551406912409605,Arnt Furunes 🇧🇻🏳️‍🌈 ᚾIᛋᛟᛚᚢᛋᛟᛏ,2021-06-20 09:56:02,"@orrhanen @jonasali @Dotafyren @kirsebae @antonymet Overhodet ikke, men pølsene er gode 😆",nynorsk
